user_id,signup_month,acquisition_channel,onboarding_path,device,account_segment,signed_up,email_verified,profile_completed,listing_connected,first_report_published,converted_to_paid,retained_day_30,retained_day_90,teammate_invited,days_to_activation,mrr_usd
U100243,2026-07,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,18.3,0.0
U100244,2026-06,Meta Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U100245,2026-06,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100246,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100247,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100248,2026-04,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100249,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100250,2026-05,Google Search Ads,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100251,2026-06,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100252,2026-07,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100253,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100254,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,8.6,0.0
U100255,2026-03,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100256,2026-05,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100257,2026-05,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,9.2,144.47
U100258,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100259,2026-05,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,4.2,0.0
U100260,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100261,2026-06,Meta Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,1,1,1,0,,157.07
U100262,2026-07,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100263,2026-05,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100264,2026-06,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100265,2026-02,Email / Lifecycle,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100266,2026-07,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,10.9,0.0
U100267,2026-02,Google Search Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100268,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100269,2026-04,Email / Lifecycle,Guided setup,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U100270,2026-07,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100271,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100272,2026-04,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100273,2026-07,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100274,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100275,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100276,2026-07,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,2.9,0.0
U100277,2026-07,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,1,1,0,0,0,1,6.3,0.0
U100278,2026-02,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100279,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,12.9,0.0
U100280,2026-07,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100281,2026-03,Partner / Agency,Self-serve,Mobile,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100282,2026-02,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,1,6.1,0.0
U100283,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100284,2026-06,Email / Lifecycle,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100285,2026-03,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100286,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,9.3,0.0
U100287,2026-06,LinkedIn Ads,Guided setup,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100288,2026-07,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,3.6,0.0
U100289,2026-03,SEO / Organic,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100290,2026-07,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100291,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100292,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100293,2026-03,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U100294,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100295,2026-02,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100296,2026-04,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100297,2026-07,Email / Lifecycle,Guided setup,Desktop,Agency,1,1,1,1,0,0,0,0,1,,0.0
U100298,2026-06,Meta Ads,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U100299,2026-06,Email / Lifecycle,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100300,2026-07,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100301,2026-07,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100302,2026-06,Email / Lifecycle,Self-serve,Mobile,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100303,2026-06,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,6.1,0.0
U100304,2026-06,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100305,2026-04,Email / Lifecycle,Guided setup,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100306,2026-06,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U100307,2026-03,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100308,2026-02,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,7.8,0.0
U100309,2026-05,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100310,2026-03,LinkedIn Ads,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,0,1.0,0.0
U100311,2026-04,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,6.0,0.0
U100312,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100313,2026-06,Google Search Ads,Self-serve,Mobile,Agency,1,1,1,1,1,0,0,0,1,13.0,0.0
U100314,2026-07,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100315,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100316,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100317,2026-06,Email / Lifecycle,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,3.9,0.0
U100318,2026-07,Google Search Ads,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,11.9,0.0
U100319,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100320,2026-06,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100321,2026-07,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100322,2026-04,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100323,2026-05,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,5.6,0.0
U100324,2026-05,Google Search Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100325,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U100326,2026-07,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100327,2026-03,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100328,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100329,2026-06,Meta Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100330,2026-06,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,4.4,0.0
U100331,2026-06,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,2.1,0.0
U100332,2026-03,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,2.8,0.0
U100333,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100334,2026-02,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100335,2026-06,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100336,2026-06,Partner / Agency,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100337,2026-03,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,7.1,0.0
U100338,2026-02,LinkedIn Ads,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100339,2026-04,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U100340,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,1,0,0,1,,134.96
U100341,2026-02,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,0,4.3,0.0
U100342,2026-02,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,1,,0.0
U100343,2026-02,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100344,2026-05,SEO / Organic,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U100345,2026-06,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100346,2026-06,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100347,2026-03,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,1,1,0,0,,143.01
U100348,2026-06,Google Search Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U100349,2026-04,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100350,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U100351,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100352,2026-06,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,8.6,154.87
U100353,2026-02,SEO / Organic,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,0.7,159.36
U100354,2026-02,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100355,2026-03,SEO / Organic,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100356,2026-05,Partner / Agency,Self-serve,Mobile,Agency,1,1,0,0,0,0,0,0,0,,0.0
U100357,2026-05,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,1,6.5,0.0
U100358,2026-05,Email / Lifecycle,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100359,2026-07,LinkedIn Ads,Self-serve,Mobile,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U100360,2026-03,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100361,2026-07,SEO / Organic,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100362,2026-04,Google Search Ads,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100363,2026-03,Partner / Agency,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,1.7,0.0
U100364,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,1,,0.0
U100365,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100366,2026-06,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,1,1,1,1,1,0,8.4,109.05
U100367,2026-03,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100368,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100369,2026-02,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100370,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100371,2026-07,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U100372,2026-07,Meta Ads,Guided setup,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100373,2026-03,SEO / Organic,Guided setup,Mobile,Multi-location,1,1,1,1,1,1,1,1,0,9.0,156.34
U100374,2026-07,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100375,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100376,2026-03,SEO / Organic,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100377,2026-05,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100378,2026-06,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100379,2026-07,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100380,2026-06,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,9.9,0.0
U100381,2026-07,Partner / Agency,Guided setup,Desktop,Agency,1,1,1,1,1,1,1,1,1,0.6,168.9
U100382,2026-02,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100383,2026-07,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100384,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,1,7.7,130.07
U100385,2026-07,Google Search Ads,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U100386,2026-07,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,4.9,0.0
U100387,2026-04,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100388,2026-04,Meta Ads,Guided setup,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100389,2026-06,Meta Ads,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,3.1,0.0
U100390,2026-07,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,1,6.4,0.0
U100391,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100392,2026-03,Meta Ads,Self-serve,Mobile,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100393,2026-05,Meta Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U100394,2026-07,Partner / Agency,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,1,4.0,0.0
U100395,2026-07,Email / Lifecycle,Guided setup,Mobile,Multi-location,1,1,1,1,1,0,0,0,0,5.4,0.0
U100396,2026-06,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U100397,2026-06,Google Search Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100398,2026-07,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U100399,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,3.1,0.0
U100400,2026-07,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,1,,0.0
U100401,2026-05,Meta Ads,Self-serve,Mobile,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100402,2026-05,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100403,2026-06,SEO / Organic,Guided setup,Mobile,Agency,1,1,1,1,0,0,0,0,1,,0.0
U100404,2026-07,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,0,4.7,125.19
U100405,2026-03,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.8,0.0
U100406,2026-02,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,6.6,0.0
U100407,2026-06,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100408,2026-07,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,4.6,0.0
U100409,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100410,2026-04,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,6.1,0.0
U100411,2026-03,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,1.4,169.58
U100412,2026-07,LinkedIn Ads,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,0,4.2,0.0
U100413,2026-03,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100414,2026-03,LinkedIn Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,5.8,0.0
U100415,2026-06,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,1,1,1,1,4.5,161.71
U100416,2026-05,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100417,2026-04,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,1,15.9,0.0
U100418,2026-07,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,2.8,0.0
U100419,2026-03,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100420,2026-04,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U100421,2026-04,LinkedIn Ads,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100422,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100423,2026-06,Meta Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U100424,2026-04,Google Search Ads,Guided setup,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,8.6,0.0
U100425,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100426,2026-07,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,8.9,0.0
U100427,2026-03,Partner / Agency,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100428,2026-07,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,7.4,0.0
U100429,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100430,2026-04,Google Search Ads,Self-serve,Mobile,Agency,1,1,1,1,1,1,0,0,1,10.1,130.07
U100431,2026-07,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U100432,2026-02,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100433,2026-07,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100434,2026-02,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,4.4,0.0
U100435,2026-05,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,7.2,0.0
U100436,2026-04,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100437,2026-06,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100438,2026-07,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100439,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100440,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100441,2026-06,SEO / Organic,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U100442,2026-03,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100443,2026-07,Google Search Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100444,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U100445,2026-05,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100446,2026-07,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100447,2026-07,LinkedIn Ads,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,10.0,0.0
U100448,2026-02,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100449,2026-07,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U100450,2026-02,Partner / Agency,Guided setup,Mobile,Agency,1,1,1,1,1,1,1,1,1,2.6,145.22
U100451,2026-02,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100452,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100453,2026-06,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,6.9,0.0
U100454,2026-02,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100455,2026-04,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100456,2026-02,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100457,2026-07,SEO / Organic,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100458,2026-03,Google Search Ads,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,21.7,0.0
U100459,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100460,2026-06,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,5.0,0.0
U100461,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,0,6.5,135.53
U100462,2026-07,Partner / Agency,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100463,2026-07,LinkedIn Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100464,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,17.8,0.0
U100465,2026-05,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100466,2026-07,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,1,1,1,0,3.3,164.96
U100467,2026-05,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,3.9,0.0
U100468,2026-06,Google Search Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U100469,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,1,0,0,0,6.3,188.07
U100470,2026-06,Google Search Ads,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100471,2026-02,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U100472,2026-04,LinkedIn Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100473,2026-07,Partner / Agency,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U100474,2026-06,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100475,2026-05,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100476,2026-07,Meta Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U100477,2026-06,Google Search Ads,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U100478,2026-06,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,7.1,0.0
U100479,2026-03,SEO / Organic,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U100480,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U100481,2026-05,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,9.9,133.16
U100482,2026-06,Meta Ads,Guided setup,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U100483,2026-07,Google Search Ads,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U100484,2026-04,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100485,2026-05,Email / Lifecycle,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U100486,2026-06,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
